"No.","Time","Source","Destination","Protocol","Length","Info"
"202","9.746734613","fe80::4e92:db4e:ce31:773d","fe80::6283:e7ff:fec1:a006","ICMPv6","86","Neighbor Solicitation for fe80::6283:e7ff:fec1:a006 from 10:ff:e0:7c:23:ab"
"203","9.747172326","fe80::6283:e7ff:fec1:a006","fe80::4e92:db4e:ce31:773d","ICMPv6","78","Neighbor Advertisement fe80::6283:e7ff:fec1:a006 (rtr, sol)"
"204","9.783951316","142.251.0.109","192.168.0.3","TCP","66","465  >  54712 [ACK] Seq=5349 Ack=1632 Win=268288 Len=0 TSval=1817055449 TSecr=2822369896"
"205","9.783951496","142.251.0.109","192.168.0.3","TCP","66","465  >  54712 [ACK] Seq=5349 Ack=1659 Win=268288 Len=0 TSval=1817055449 TSecr=2822369896"
"206","10.102689754","fe80::6283:e7ff:fec1:a006","ff02::1","ICMPv6","150","Router Advertisement from 60:83:e7:c1:a0:06"
"207","10.105739461","fe80::4e92:db4e:ce31:773d","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"208","10.152416477","60:83:e7:c1:a0:06","Broadcast","ARP","60","Who has 192.168.0.3? Tell 192.168.0.1"
"209","10.152424562","GigaByteTech_7c:23:ab","60:83:e7:c1:a0:06","ARP","42","192.168.0.3 is at 10:ff:e0:7c:23:ab"
"210","10.168878862","fe80::6283:e7ff:fec1:a006","ff02::1","ICMPv6","150","Router Advertisement from 60:83:e7:c1:a0:06"
"211","10.182486412","192.168.0.1","192.168.0.3","NBNS","92","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"212","10.182513814","192.168.0.3","192.168.0.1","ICMP","120","Destination unreachable (Port unreachable)"
"213","10.394351035","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","105","Standard query 0x2d78 HTTPS www.google.com OPT"
"214","10.394551677","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","105","Standard query 0x3746 AAAA www.google.com OPT"
"215","10.394643883","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","105","Standard query 0x7ab1 A www.google.com OPT"
"216","10.395093970","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","108","Standard query 0x2a21 HTTPS gemini.google.com OPT"
"217","10.395154736","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","108","Standard query 0x2450 AAAA gemini.google.com OPT"
"218","10.395209069","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","108","Standard query 0x8d27 A gemini.google.com OPT"
"219","10.396280720","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","106","Standard query 0x67d7 HTTPS play.google.com OPT"
"220","10.396347056","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","106","Standard query 0xec1c AAAA play.google.com OPT"
"221","10.396417109","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2804:29b8:1000:1::17","DNS","106","Standard query 0x282d A play.google.com OPT"
"222","10.398451653","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","329","Standard query response 0x3746 AAAA www.google.com AAAA 2001:4860:4826:7700:: AAAA 2001:4860:4828:7700:: AAAA 2001:4860:4827:7700:: AAAA 2001:4860:482a:7700:: AAAA 2001:4860:482c:7700:: AAAA 2001:4860:482d:7700:: AAAA 2001:4860:482b:7700:: AAAA 2001:4860:4829:7700:: OPT"
"223","10.398835765","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","236","Standard query response 0x8d27 A gemini.google.com A 142.251.156.2 A 142.251.150.2 A 142.251.153.2 A 142.251.152.2 A 142.251.154.2 A 142.251.155.2 A 142.251.157.2 A 142.251.151.2 OPT"
"224","10.398835925","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","482","Standard query response 0x2d78 HTTPS www.google.com HTTPS A 142.251.150.119 A 142.251.153.119 A 142.251.157.119 A 142.251.154.119 A 142.251.152.119 A 142.251.151.119 A 142.251.156.119 A 142.251.155.119 AAAA 2001:4860:482c:7700:: AAAA 2001:4860:482d:7700:: AAAA 2001:4860:482b:7700:: AAAA 2001:4860:4829:7700:: AAAA 2001:4860:4826:7700:: AAAA 2001:4860:4828:7700:: AAAA 2001:4860:4827:7700:: AAAA 2001:4860:482a:7700:: OPT"
"225","10.399219726","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","158","Standard query response 0x2a21 HTTPS gemini.google.com SOA ns1.google.com OPT"
"226","10.399219876","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","332","Standard query response 0x2450 AAAA gemini.google.com AAAA 2001:4860:4829:200:: AAAA 2001:4860:4827:200:: AAAA 2001:4860:4828:200:: AAAA 2001:4860:482c:200:: AAAA 2001:4860:482d:200:: AAAA 2001:4860:482a:200:: AAAA 2001:4860:4826:200:: AAAA 2001:4860:482b:200:: OPT"
"227","10.399565424","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","156","Standard query response 0x67d7 HTTPS play.google.com SOA ns1.google.com OPT"
"228","10.399565534","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","233","Standard query response 0x7ab1 A www.google.com A 142.251.157.119 A 142.251.154.119 A 142.251.152.119 A 142.251.151.119 A 142.251.156.119 A 142.251.155.119 A 142.251.150.119 A 142.251.153.119 OPT"
"229","10.399873060","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","134","Standard query response 0xec1c AAAA play.google.com AAAA 2800:3f0:4004:815::200e OPT"
"230","10.400127664","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","1292","Initial, DCID=8501974e67c7d156, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING"
"231","10.400140689","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","1292","Initial, DCID=8501974e67c7d156, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"232","10.400222585","2804:29b8:1000:1::17","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","DNS","122","Standard query response 0x282d A play.google.com A 172.217.162.206 OPT"
"233","10.400244898","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","141","0-RTT, DCID=8501974e67c7d156"
"234","10.401062194","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1292","Initial, DCID=60817b5f2d47a0cb, PKN: 1, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING"
"235","10.401074457","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1292","Initial, DCID=60817b5f2d47a0cb, PKN: 2, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING"
"236","10.401143308","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","144","0-RTT, DCID=60817b5f2d47a0cb"
"237","10.401688036","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","Initial, DCID=9d9695853f30afb5, PKN: 1, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"238","10.401698215","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","Initial, DCID=9d9695853f30afb5, PKN: 2, PING, PING, CRYPTO, CRYPTO, CRYPTO"
"239","10.401774089","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","144","0-RTT, DCID=9d9695853f30afb5"
"240","10.401877136","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","99","0-RTT, DCID=9d9695853f30afb5"
"241","10.401913184","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","99","0-RTT, DCID=9d9695853f30afb5"
"242","10.404845167","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","99","0-RTT, DCID=9d9695853f30afb5"
"243","10.457552234","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","102","Initial, SCID=e501974e67c7d156, PKN: 1, ACK"
"244","10.457683545","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=e501974e67c7d156, PKN: 2, ACK, PADDING"
"245","10.458780443","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","102","Initial, SCID=e0817b5f2d47a0cb, PKN: 1, ACK"
"246","10.458836961","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=e0817b5f2d47a0cb, PKN: 2, ACK, PADDING"
"247","10.461015108","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","102","Initial, SCID=fd9695853f30afb5, PKN: 1, ACK"
"248","10.461149694","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=fd9695853f30afb5, PKN: 2, ACK, PADDING"
"249","10.461417544","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1288","0-RTT, DCID=fd9695853f30afb5"
"250","10.461433014","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","0-RTT, DCID=fd9695853f30afb5"
"251","10.461466568","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","552","0-RTT, DCID=fd9695853f30afb5"
"252","10.461473340","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","130","0-RTT, DCID=fd9695853f30afb5"
"253","10.465549141","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","183","0-RTT, DCID=fd9695853f30afb5"
"254","10.472130542","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","182","0-RTT, DCID=fd9695853f30afb5"
"255","10.475754843","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","99","0-RTT, DCID=fd9695853f30afb5"
"256","10.476878934","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","Initial, DCID=fd9695853f30afb5, PKN: 15, PADDING, PING, PADDING"
"257","10.479621596","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","209","0-RTT, DCID=fd9695853f30afb5"
"258","10.487018440","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","Initial, DCID=3010a0ff3ae4c653, PKN: 1, PING, CRYPTO, PADDING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO"
"259","10.487036715","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","1292","Initial, DCID=3010a0ff3ae4c653, PKN: 2, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"260","10.487136625","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","142","0-RTT, DCID=3010a0ff3ae4c653"
"261","10.487280800","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","365","0-RTT, DCID=3010a0ff3ae4c653"
"262","10.491973054","142.251.0.109","192.168.0.3","TLSv1.3","163","Application Data"
"263","10.492123901","192.168.0.3","142.251.0.109","TLSv1.3","94","Application Data"
"264","10.509918864","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=e501974e67c7d156, PKN: 3, CRYPTO, PADDING"
"265","10.510054262","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","347","Protected Payload (KP0)"
"266","10.510079319","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1007","Protected Payload (KP0)"
"267","10.510079399","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","88","Protected Payload (KP0)"
"268","10.510079480","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","86","Protected Payload (KP0)"
"269","10.510270613","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","140","Handshake, DCID=e501974e67c7d156"
"270","10.510311662","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","93","Protected Payload (KP0), DCID=e501974e67c7d156"
"271","10.510491684","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","1288","Protected Payload (KP0), DCID=e501974e67c7d156"
"272","10.510500702","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","1292","Protected Payload (KP0), DCID=e501974e67c7d156"
"273","10.510507104","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","1292","Protected Payload (KP0), DCID=e501974e67c7d156"
"274","10.510528064","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","804","Protected Payload (KP0), DCID=e501974e67c7d156"
"275","10.510536239","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","321","Protected Payload (KP0), DCID=e501974e67c7d156"
"276","10.517658861","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1292","Initial, DCID=e0817b5f2d47a0cb, PKN: 5, PADDING, PING, PADDING"
"277","10.518899083","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=e0817b5f2d47a0cb, PKN: 3, CRYPTO, PADDING"
"278","10.519114222","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","348","Protected Payload (KP0)"
"279","10.519159448","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","692","Protected Payload (KP0)"
"280","10.519159549","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"281","10.519205266","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","140","Handshake, DCID=e0817b5f2d47a0cb"
"282","10.519242206","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","93","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"283","10.519394416","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1288","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"284","10.519402722","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1292","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"285","10.519408753","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1292","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"286","10.519431516","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","185","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"287","10.519438720","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","1165","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"288","10.519446044","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","189","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"289","10.519450743","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","179","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"290","10.519784679","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=fd9695853f30afb5, PKN: 3, CRYPTO, PADDING"
"291","10.520038933","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","344","Protected Payload (KP0)"
"292","10.520063820","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1010","Protected Payload (KP0)"
"293","10.520063900","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","137","Protected Payload (KP0)"
"294","10.520088267","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","86","Protected Payload (KP0)"
"295","10.520115158","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","169","Protected Payload (KP0), DCID=fd9695853f30afb5"
"296","10.520142210","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","93","Protected Payload (KP0), DCID=fd9695853f30afb5"
"297","10.523002726","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","89","Protected Payload (KP0)"
"298","10.523042211","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","93","Protected Payload (KP0), DCID=fd9695853f30afb5"
"299","10.531485348","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","90","Protected Payload (KP0)"
"300","10.535938587","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=fd9695853f30afb5, PKN: 11, ACK, CRYPTO"
"301","10.535938697","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","86","Protected Payload (KP0)"
"302","10.538692931","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","91","Protected Payload (KP0)"
"303","10.538737216","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","95","Protected Payload (KP0), DCID=fd9695853f30afb5"
"304","10.547214918","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","102","Initial, SCID=f010a0ff3ae4c653, PKN: 1, ACK"
"305","10.547270724","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=f010a0ff3ae4c653, PKN: 2, ACK, PADDING"
"306","10.569113304","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","182","Protected Payload (KP0)"
"307","10.569149022","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","85","Protected Payload (KP0)"
"308","10.569149112","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","85","Protected Payload (KP0)"
"309","10.569186433","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","85","Protected Payload (KP0)"
"310","10.569918527","2001:4860:4829:200::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","89","Protected Payload (KP0)"
"311","10.569950858","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4829:200::","QUIC","93","Protected Payload (KP0), DCID=e501974e67c7d156"
"312","10.574372578","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=e0817b5f2d47a0cb, PKN: 8, ACK, CRYPTO"
"313","10.575857074","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","182","Protected Payload (KP0)"
"314","10.575887001","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","95","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"315","10.576087242","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"316","10.576125656","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"317","10.576164009","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"318","10.577050988","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","91","Protected Payload (KP0)"
"319","10.577089180","2800:3f0:4004:815::200e","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"320","10.578555723","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","182","Protected Payload (KP0)"
"321","10.578555813","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","87","Protected Payload (KP0)"
"322","10.578582043","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","95","Protected Payload (KP0), DCID=fd9695853f30afb5"
"323","10.594342422","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Initial, SCID=f010a0ff3ae4c653, PKN: 3, CRYPTO, PADDING"
"324","10.594480404","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","340","Protected Payload (KP0)"
"325","10.594529297","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1014","Protected Payload (KP0)"
"326","10.594565967","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","140","Handshake, DCID=f010a0ff3ae4c653"
"327","10.594596946","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2001:4860:4826:7700::","QUIC","93","Protected Payload (KP0), DCID=f010a0ff3ae4c653"
"328","10.595209082","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","133","Protected Payload (KP0)"
"329","10.595209192","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","86","Protected Payload (KP0)"
"330","10.601261295","142.251.0.109","192.168.0.3","TCP","66","465  >  54712 [ACK] Seq=5446 Ack=1687 Win=268288 Len=0 TSval=1817056266 TSecr=2822370716"
"331","10.602318378","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","2800:3f0:4004:815::200e","QUIC","96","Protected Payload (KP0), DCID=e0817b5f2d47a0cb"
"332","10.611920842","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1288","Protected Payload (KP0)"
"333","10.613656326","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","1292","Protected Payload (KP0)"
"334","10.613682156","2001:4860:4826:7700::","2804:29b8:508f:79a1:b81a:574c:cd96:8cb0","QUIC","230","Protected Payload (KP0)"
